I,Q,bit0,bit1,bit2,bit3
-0.2811478322446548,0.8890467713404343,1,0,0,1
-0.24672441116967686,0.30714404016760055,1,1,0,1
0.28280904417902203,-0.8720155123535877,0,0,1,1
-0.25421448722536777,0.9237620922765918,1,0,0,1
0.9401841645170134,-0.8351564668833381,0,0,1,0
-1.030371997882535,-0.9809413150781201,0,0,0,0
-0.9376891354590701,0.3364343908218586,1,1,0,0
0.31831032301812906,0.8715884072638809,1,0,1,1
-0.27073505907781037,-0.39665116898870745,0,1,0,1
-1.0342193968319835,-0.14165397684555,0,1,0,0
0.27996714325533545,1.0139900913007671,1,0,1,1
0.9478473799108799,-0.22640119817412552,0,1,1,0
-0.2777142337435851,0.31105964832316535,1,1,0,1
0.3066274898898096,0.9077857566793874,1,0,1,1
-0.9137552391752031,-0.28497221140616413,0,1,0,0
-0.4549773006367551,0.9572926601061881,1,0,0,1
-1.0179108122004241,-0.9512120316728759,0,0,0,0
-0.25333762792079817,-0.2870036747697411,0,1,0,1
-0.4036654829226708,0.31724411349107856,1,1,0,1
-0.3171779547345894,1.0004521240218076,1,0,0,1
0.9558357821346237,-0.8688622493325777,0,0,1,0
-0.9472590108527497,0.2440917186975821,1,1,0,0
0.9561184505082095,-1.1428750300836408,0,0,1,0
-0.2771552266416592,-0.8418791139721279,0,0,0,1
0.34995695954746614,-0.2540868768262239,0,1,1,1
-0.3530926831909852,-0.9134370523309545,0,0,0,1
0.19040126390161555,1.0205144801282109,1,0,1,1
0.3578501222915817,1.0217680468890404,1,0,1,1
0.3623880371868736,0.3541042827907084,1,1,1,1
-0.25996953044448057,-0.965298387183166,0,0,0,1
1.0170087549940676,0.23139927005351463,1,1,1,0
0.30416921153348436,0.30915903741103334,1,1,1,1
-0.24506654039110282,0.9014539202212711,1,0,0,1
-0.3054361172574349,-0.9832568086848803,0,0,0,1
-0.2947071740946352,0.990205964637233,1,0,0,1
0.980911382486597,0.41106827121145717,1,1,1,0
0.22625724659893925,0.9994118445671178,1,0,1,1
-0.8762895828143705,0.9343651936779054,1,0,0,0
0.5131503560179879,-0.9289423412105439,0,0,1,1
0.9085028135547907,-0.9240308513841811,0,0,1,0
-0.2925818487561008,-0.1578196638512282,0,1,0,1
0.9844895622840447,0.4001425423576298,1,1,1,0
0.9561551605626206,0.32910705714588023,1,1,1,0
-0.21409043123969435,-0.973102073680943,0,0,0,1
0.24640342095365342,0.2576465334308174,1,1,1,1
1.0251291672072502,0.8767640211491272,1,0,1,0
-0.9246257362169792,-1.054026280787968,0,0,0,0
-0.35705268488255304,-0.9502034131358864,0,0,0,1
-0.3829002652768203,0.2899712389175424,1,1,0,1
-0.1778023465701495,-0.38739539392867417,0,1,0,1
1.0537337501257387,0.9326099220214297,1,0,1,0
0.989896513340398,-0.3105358254281227,0,1,1,0
0.42310836096543125,-0.9976974473566503,0,0,1,1
0.24770628361288455,-0.5017725690592267,0,1,1,1
-0.8278090083854317,0.9247010217353114,1,0,0,0
-0.37098867496400917,-0.3161189195890582,0,1,0,1
-0.3013948363404761,-0.40123822607269943,0,1,0,1
0.9953295443508614,-0.24962587505770073,0,1,1,0
-1.0253914734787435,-0.49571236363597954,0,1,0,0
0.9631913458491123,0.7534924078985641,1,0,1,0
0.23132987628749013,0.8194205185544201,1,0,1,1
0.37670306126188513,-0.7934262582284481,0,0,1,1
-1.0163331950599999,0.9564030348642398,1,0,0,0
0.9991232747064278,-0.9072549033950584,0,0,1,0
-0.3585391158254668,0.8907313068805667,1,0,0,1
-0.24063939717618316,-1.119817861671244,0,0,0,1
-0.35621947518672625,-0.9275209448363861,0,0,0,1
0.9189939233603629,-0.9093949410975173,0,0,1,0
-0.3744495343222593,-0.8698149234432967,0,0,0,1
0.8218034495973308,0.4143802489324694,1,1,1,0
0.8581056946262731,0.8624019826412883,1,0,1,0
0.9892891396116995,0.9586810101675943,1,0,1,0
-1.0246885901103324,0.2512245204534839,1,1,0,0
1.1265595538860558,0.870985326570738,1,0,1,0
-1.0567203909976441,-0.968782150730573,0,0,0,0
0.8846304850884581,-0.33010371407712374,0,1,1,0
0.43805058214416903,-0.22861110677688706,0,1,1,1
-0.9655612198514307,0.34805863109190094,1,1,0,0
-0.9334526079410754,-0.3564859727636877,0,1,0,0
0.34522127442965844,0.8287563829110768,1,0,1,1
-0.90247718707448,0.3276518171375989,1,1,0,0
1.0438142052704453,0.8025610833244153,1,0,1,0
-0.11880442474100048,0.30648373644621196,1,1,0,1
-0.3530435463961733,-0.21429699723974116,0,1,0,1
0.9818967149487137,-0.289843409105351,0,1,1,0
1.0197970578027404,-0.3286615036112553,0,1,1,0
0.2174575625027417,-0.163375334846293,0,1,1,1
-0.9250376404526272,-0.8710969957862225,0,0,0,0
-0.9585595764672589,0.8583216623916377,1,0,0,0
-0.9458171219684699,-0.9869516168938632,0,0,0,0
-0.2394991314191452,0.28191915555246694,1,1,0,1
-0.8906029397336541,0.9870773121555759,1,0,0,0
0.3465295065421931,-0.29272685992031944,0,1,1,1
-0.8999224757306917,-0.8954378273110413,0,0,0,0
-1.0031233100818149,0.9608779586308058,1,0,0,0
-0.3671848183392219,0.9325434404805005,1,0,0,1
0.23472481815404025,-0.8590879810779994,0,0,1,1
-0.4222188168530723,-0.3509574914671615,0,1,0,1
-0.9948400626220122,-1.0989661274009266,0,0,0,0
-0.30434110215339727,-0.3183941015605568,0,1,0,1
-0.9092152463364566,0.8744996978192283,1,0,0,0
0.9420408119400979,-0.22382708240053065,0,1,1,0
0.4429926606771729,0.8751502096269458,1,0,1,1
0.2792048695355282,0.9063743597554573,1,0,1,1
0.7759882271906215,-0.37925386566049574,0,1,1,0
0.37139454064896865,0.3163255028779939,1,1,1,1
-0.34954577382699614,0.9027829698327211,1,0,0,1
-0.4207537839518344,0.25997192062176216,1,1,0,1
-0.9441660936331859,-0.20354213004573374,0,1,0,0
0.1748621353103947,0.18910293847968995,1,1,1,1
0.819467031146362,0.26876385318270607,1,1,1,0
1.0368201344463972,1.0123203716935583,1,0,1,0
-0.9142037392706516,0.9934085268428303,1,0,0,0
0.9764596102005044,1.0074341077275188,1,0,1,0
0.21736926193079703,-0.3793447655897934,0,1,1,1
1.0551973269650419,-0.9391609341630888,0,0,1,0
-1.016096021586763,0.2517113194620845,1,1,0,0
-0.10481593326281569,0.25227278443158957,1,1,0,1
1.1329606684492401,-0.9437035830141818,0,0,1,0
-0.9508446346591374,-0.3158411589130017,0,1,0,0
0.3389283786126181,-0.328577617472512,0,1,1,1
-0.9989939057561199,0.3343417322792927,1,1,0,0
0.8870119790867107,0.5221817089834955,1,1,1,0
0.9140101823498443,-0.8583695523732499,0,0,1,0
-0.8191027442017861,0.8286447743981018,1,0,0,0
-0.23896809735517965,-1.1722706952999258,0,0,0,1
-0.8747358685215296,-0.9915975255068977,0,0,0,0
0.8982610567800836,-0.4160728630469646,0,1,1,0
0.9549650796467335,-0.9744666561941193,0,0,1,0
0.3923540077801902,1.2308709052786884,1,0,1,1
-0.29182212572797056,0.7839194215813079,1,0,0,1
0.4758742283647681,0.4556306225807525,1,1,1,1
-0.25399563222318816,-0.31245385175585194,0,1,0,1
0.2658525640417823,0.30406146910784293,1,1,1,1
0.2670220748685914,-0.38193364636672134,0,1,1,1
0.9948794862203396,-0.8001577384676706,0,0,1,0
-0.8383836068441994,1.1030605840914127,1,0,0,0
-0.3183215006471451,0.4328076633750697,1,1,0,1
-0.9499715195875873,-0.8943094807802333,0,0,0,0
-0.2897456751115922,-0.3276213563744159,0,1,0,1
-0.43719400801364816,0.24470168696395678,1,1,0,1
-0.39346887464893865,-0.24420415309000576,0,1,0,1
0.9542813533549573,1.069703136886219,1,0,1,0
-0.9579353403716925,0.5617080540349604,1,1,0,0
0.8062681635879934,0.38791774578409177,1,1,1,0
-0.35898725409569515,0.29258598929999663,1,1,0,1
1.0708599391533946,-0.4156648388161629,0,1,1,0
-0.9191668055486678,-0.19211666731932753,0,1,0,0
-0.8667534865525794,-1.0374680845009636,0,0,0,0
-0.29311214331496604,-0.2500655797000594,0,1,0,1
0.9027603318120578,-1.0187886153163095,0,0,1,0
0.9868772639950047,0.8741281980729481,1,0,1,0
-0.2444848350349741,-1.0432879886537374,0,0,0,1
-0.8935390907265137,-0.3773939090109964,0,1,0,0
-0.7930213940773457,-0.23344232682298316,0,1,0,0
-0.9659294227958192,0.18428587416142378,1,1,0,0
-0.9789955258796125,-0.4087069259792912,0,1,0,0
1.067893495865694,-0.35303472819050663,0,1,1,0
-1.0808835216493802,0.45123319205495277,1,1,0,0
0.8972716181916524,0.38676382508052687,1,1,1,0
0.3062003252650116,-1.070774619179078,0,0,1,1
-1.0467415937992337,1.1346293884609926,1,0,0,0
-0.9254362202968577,-0.27502305504342567,0,1,0,0
0.976374239713103,0.8552449542531452,1,0,1,0
-0.9997670235697712,0.27078596463895865,1,1,0,0
0.2337890351461328,0.29158249136905934,1,1,1,1
-0.2343859565601458,1.0553369082106616,1,0,0,1
-0.31479840166843037,-0.3610737964577881,0,1,0,1
0.976064453937909,-0.34087257569391105,0,1,1,0
-0.40508547146310786,0.8826817632511114,1,0,0,1
0.3749954719608809,-0.9819217123501159,0,0,1,1
-0.9826636179792331,-1.0514677085636617,0,0,0,0
-0.24517706989391583,0.4287693018060099,1,1,0,1
0.3745256850292239,0.3007024671902151,1,1,1,1
0.15892326742810328,-0.35559977901144596,0,1,1,1
1.0059978438198396,0.8438216990439174,1,0,1,0
0.37052920911380793,1.0890385462324055,1,0,1,1
-0.9614283579765778,0.3909777819824987,1,1,0,0
-0.28042678163409046,-0.33892536959908853,0,1,0,1
0.9423291496240117,-1.0261871772979738,0,0,1,0
0.44935423756362225,0.26558634903574985,1,1,1,1
0.8671990337008877,-0.9227034058715645,0,0,1,0
0.43241224891313135,-1.0005015994774813,0,0,1,1
-0.3769879663207739,0.7843229953164437,1,0,0,1
0.9829332277845726,-0.2788663222142974,0,1,1,0
0.4001467154426725,0.452697856532272,1,1,1,1
-0.2171456410900102,-0.3955829686019505,0,1,0,1
-0.3772025104842669,-0.9475864587262618,0,0,0,1
-1.091988517151356,0.3454740624221423,1,1,0,0
0.9616032615727472,-0.38542588777463116,0,1,1,0
-0.8681381493268459,-0.18552202352805505,0,1,0,0
-1.006658923828248,0.9114726627647531,1,0,0,0
0.9414843104841522,0.2891337232054983,1,1,1,0
-0.2254984680504018,0.9900351573604821,1,0,0,1
-0.26552954594326955,0.950947132614831,1,0,0,1
-0.3027943476543816,0.9939848194566648,1,0,0,1
-0.36304061747711536,0.8225974408682739,1,0,0,1
-0.9775962830403773,0.9492528025014292,1,0,0,0
0.4548661927871481,0.2867944491396952,1,1,1,1
0.3474363515751209,-0.40446306847914787,0,1,1,1
0.283402379448757,0.9457182530817047,1,0,1,1
0.990252008653381,0.30896617491986833,1,1,1,0
-0.9588309417791967,-0.9299915527399027,0,0,0,0
-0.1814254534492894,0.20045066527809385,1,1,0,1
0.7516388300768934,0.4400659642022296,1,1,1,0
-0.8992975237924771,-0.9163591370886053,0,0,0,0
-1.0100917061238266,-0.8600927306079232,0,0,0,0
-0.31268733221145384,0.2849155967104042,1,1,0,1
-1.080547063847836,0.26770769657306226,1,1,0,0
-0.3563524926659359,-0.8776768777476476,0,0,0,1
0.865432820671204,-0.27218935748650697,0,1,1,0
0.9546907903851837,0.39043667626282885,1,1,1,0
-0.2831951617084568,0.8387010983025557,1,0,0,1
1.0007180337230408,-0.9711545351767571,0,0,1,0
0.9750976445244516,1.0230904840622252,1,0,1,0
0.23898821832501765,-0.2364041899226068,0,1,1,1
-0.8536021829101006,0.9050252589441792,1,0,0,0
-1.1936115129673586,0.16846187322564027,1,1,0,0
-0.2884805818455118,-0.9854428252562742,0,0,0,1
-0.9745864725942734,-0.2931137650203032,0,1,0,0
-0.29333271776817066,-0.20557328634801542,0,1,0,1
0.4257885005334902,0.9519935805476162,1,0,1,1
-0.3230880175778739,-0.9500319969498838,0,0,0,1
0.9776688472499857,0.2750802961817815,1,1,1,0
-1.2149967729054576,-0.8891216059148995,0,0,0,0
-0.38262776607902177,-0.8940162811369968,0,0,0,1
-0.8886360591951796,-0.9238295354208544,0,0,0,0
-1.0060819431455565,0.21647241784391397,1,1,0,0
-0.14383368014455408,0.24280153901806995,1,1,0,1
0.4040359081050787,0.2555602416768029,1,1,1,1
0.8622047491104603,-0.9933474975716928,0,0,1,0
0.826147609235212,0.6214336160719884,1,0,1,0
-0.22824362346754473,-0.9943310052573389,0,0,0,1
0.9770188336857482,0.2506969163916649,1,1,1,0
0.21091640255631264,-0.4509215503994177,0,1,1,1
0.4102479542972309,-0.9107317807078794,0,0,1,1
0.9402323845607993,0.3867809818556519,1,1,1,0
0.2634086595616855,-0.8651244549369692,0,0,1,1
-0.4428199383442006,0.3500524882840454,1,1,0,1
0.2961980341359779,1.0819318374441989,1,0,1,1
-0.2784987271100644,0.9247929554093118,1,0,0,1
0.8986641068172434,-0.9059640803574903,0,0,1,0
-1.0003130156912003,-0.3333476623247066,0,1,0,0
-0.25089790663671707,-0.19403252374403573,0,1,0,1
-0.19178780876748047,0.23072795046332317,1,1,0,1
-0.44435322166604607,-0.8915558689873759,0,0,0,1
-0.9295475149379376,0.8910075712480062,1,0,0,0
-0.18099402732640651,0.2530948481277814,1,1,0,1
1.0707460360489476,-0.9841975843429144,0,0,1,0
-0.8971355477274492,-0.9045946736850123,0,0,0,0
-0.297323053378419,0.19702178398547637,1,1,0,1
0.810050726016865,-0.9446027367583655,0,0,1,0
0.8053744182291721,-0.34698968256509555,0,1,1,0
1.0068015597324007,-0.2611843923603212,0,1,1,0
-0.920782215072922,-0.9392697054380167,0,0,0,0
-0.9181695502674437,0.33109170469510535,1,1,0,0
1.0051001284338092,-0.9418652804844599,0,0,1,0
-0.2817346115064311,-0.9931563434694463,0,0,0,1
-0.3264289776565706,-1.0177198689644409,0,0,0,1
-0.2761026531851097,-0.33224272485749795,0,1,0,1
0.2969443247624387,-0.8451967961580212,0,0,1,1
-0.8825640730118298,-0.9643574725312952,0,0,0,0
-0.29085253468764266,0.8962892702027419,1,0,0,1
0.38602430636372664,-0.3275365805688294,0,1,1,1
-0.33480481863712563,1.0929788855409501,1,0,0,1
-0.8972416986092927,-1.0484648864204689,0,0,0,0
-0.3840611567266734,-0.9726989148803221,0,0,0,1
0.3377068849866177,-0.49203415592280825,0,1,1,1
-0.9157982508521442,0.8284746987177485,1,0,0,0
-1.0414890910944101,-0.9584062114965012,0,0,0,0
0.9808114084620748,-0.3769703447787074,0,1,1,0
0.34596313444527504,0.3434612914871637,1,1,1,1
-0.9716305329880975,-0.3867904673763324,0,1,0,0
-0.3316357936545443,-0.4368344376375899,0,1,0,1
0.9532737345017821,-1.136402273848489,0,0,1,0
0.9571762359729298,0.9484140979655881,1,0,1,0
-1.0186593987790147,0.8462094945997076,1,0,0,0
-0.9941831588138079,0.3769255833288525,1,1,0,0
0.8477783478464708,0.22514920156176743,1,1,1,0
-0.24896925607392228,-0.3285149161000267,0,1,0,1
-0.4030670133849283,0.8900095654808088,1,0,0,1
0.9233141965119,0.8714876599405467,1,0,1,0
-0.9645860810216428,0.9513501727773402,1,0,0,0
-0.958079107575036,0.2013409673548468,1,1,0,0
0.2916899508783654,0.9814313629682829,1,0,1,1
-0.8414102651255743,-0.2779538289155028,0,1,0,0
0.34211959128191016,-0.883848214560693,0,0,1,1
0.9306635435851169,0.3730564374147498,1,1,1,0
0.267060870364263,-1.0529220931259555,0,0,1,1
0.3495147066276741,-1.072554920006634,0,0,1,1
0.9817083789401637,0.8930247505018675,1,0,1,0
-0.22125434128201688,0.3208109949051904,1,1,0,1
0.9379308778821318,-0.2719521810060961,0,1,1,0
-0.40341533221780723,-0.2873305815012658,0,1,0,1
-0.8786143530510865,-0.4480363531549298,0,1,0,0
0.9522198008124614,0.246769938669112,1,1,1,0
0.8764059830472919,-0.3793655959483346,0,1,1,0
-0.9750048545227051,-0.2974198220548123,0,1,0,0
0.2882404714392733,-0.2346173024823483,0,1,1,1
0.4377791951228798,0.3001250425243335,1,1,1,1
-0.9729103598745656,-1.0548000943169753,0,0,0,0
0.8952155063738364,0.9930003382968454,1,0,1,0
0.36618138877565526,-0.21447633357176504,0,1,1,1
-0.4908214043442956,0.41803003466964356,1,1,0,1
-0.3664451443847102,0.8534101235673007,1,0,0,1
-0.3753124948936615,0.9023181299576597,1,0,0,1
1.0189407560902999,-0.39925369260367005,0,1,1,0
-1.1576940093055694,0.8480576591957543,1,0,0,0
0.2678189791768417,1.0724207305164208,1,0,1,1
0.1832933685786098,-0.8862332704745048,0,0,1,1
-1.0412457758230205,-0.3015160886883167,0,1,0,0
0.43101404015738587,1.0070897316205798,1,0,1,1
0.39788206808202714,0.3067354448867303,1,1,1,1
-0.4620909947586602,-0.4400895419995775,0,1,0,1
-0.2661126669858866,0.4003386063670667,1,1,0,1
0.2551716821235126,-0.9353509142575658,0,0,1,1
0.3611738318091536,-0.3550544095013997,0,1,1,1
-0.18610025814796896,-0.9085315266842008,0,0,0,1
-0.9967580326024841,-0.2291674472448924,0,1,0,0
-0.8619470440522271,0.31863518332051377,1,1,0,0
0.23422090289187017,0.894427352079481,1,0,1,1
-0.8254016679856113,1.0908777035770738,1,0,0,0
-1.058368997815711,0.2463065910554526,1,1,0,0
-0.2815162897401126,-0.9631690538898902,0,0,0,1
0.8499268648671165,-0.3087890583796001,0,1,1,0
0.31624747910722195,-0.36332643455578106,0,1,1,1
-0.17706560129782956,-1.0817587277585292,0,0,0,1
-0.2038921240788573,-0.2860312526000374,0,1,0,1
0.2694107052693239,0.9796961241481573,1,0,1,1
0.7017534589172489,0.9803358223240008,1,0,1,0
0.2824049621033797,-0.7650157420972435,0,0,1,1
-0.35582850285455203,-0.3855976374514017,0,1,0,1
1.0695217747742007,0.9396896504216674,1,0,1,0
0.22009673944293684,-0.9000303316908153,0,0,1,1
0.3115974220701352,-0.23405796998183334,0,1,1,1
-0.9974816923166234,0.4732555721343323,1,1,0,0
0.9236354768685319,0.28308379368397646,1,1,1,0
