I,Q,bit0,bit1,bit2,bit3
-0.9335651024938624,0.2337023344669789,1,1,0,0
-0.38791015607970675,0.5196560088059468,1,0,0,1
-1.1887000423786676,-0.5137881292141779,0,1,0,0
-1.3348184652528001,0.3523764335777923,1,1,0,0
-0.1393477699574615,1.0475774933703035,1,0,0,1
-0.4364993108536815,0.9568351598369023,1,0,0,1
-1.0275247648108432,-0.3623133730992298,0,1,0,0
-0.9538083721895683,-0.22669339994486742,0,1,0,0
0.5734683458308996,0.9438836135385816,1,0,1,0
-0.10797580087426248,-0.5633961420446225,0,0,0,1
0.10830746413183337,-1.3927772279265365,0,0,1,1
0.8028883398808131,-1.074334835196832,0,0,1,0
-0.16568435435120457,-1.110350290539803,0,0,0,1
0.6842954929560614,0.6116956581940405,1,0,1,1
0.4139882713186166,-0.9650817576847681,0,0,1,1
-0.1988516803776696,-0.3653172887322973,0,1,0,1
-0.36477257389651807,0.7504143499727993,1,0,0,1
0.6686002824366415,-0.006392312335667061,0,1,1,0
0.7386014474140572,0.2864196994713152,1,1,1,0
0.8394139532116077,-0.18042169471914446,0,1,1,0
0.011035096511393505,0.41542086297376474,1,1,0,1
0.5370190887190813,-0.49957594664904315,0,1,1,1
-1.0277361980101558,-0.34536078562468997,0,1,0,0
0.39732338607641793,0.10890192446450409,0,1,1,1
0.37639217040599515,-0.9995024324877461,0,0,1,1
0.933541508106745,1.1628922600352427,1,0,1,0
0.5901183799799301,-1.2043839096538922,0,0,1,1
0.012358902286285334,-0.04619275328828065,1,1,1,1
1.7743273985669246,-0.1164638887694261,0,1,1,0
-0.3669446568905387,-1.1831764675242333,0,0,0,0
0.7616098121745356,0.46342054266311744,1,0,1,0
-0.3253960030325144,0.28010889626483115,1,1,0,1
-0.7684787789578927,-0.028897332121161967,1,1,0,0
-0.5865964922945464,-1.1160600142232089,0,0,0,0
0.04891991766179721,-0.8404757593249457,0,0,1,1
-0.06929779868118863,1.1266439696876873,1,0,0,1
-1.213893125409088,-0.2879231418156435,0,1,0,0
-1.1248249057899866,-1.1774308940806029,0,0,0,0
0.002699998380792601,0.4340103356574567,1,1,0,1
-0.4055134547385197,-0.40790393863710445,0,1,0,1
0.8657425959190783,-0.9944990345623272,0,0,1,0
-0.6632346968878003,-0.34084315289157896,0,1,0,0
0.2311509763187553,-0.6072665353122975,0,0,1,1
-0.15577831645044926,0.89343070208637,1,0,0,1
-0.3281013597085898,-0.7218711377385102,0,0,0,1
-0.7373328908485807,-0.048481431567639344,1,1,0,0
-0.16577217333935812,-0.078555218885167,0,1,0,1
0.645707626606278,-0.4060031738979962,0,1,1,0
-0.8029752271160884,-0.48802222661841405,0,1,0,0
1.1604676964548537,-1.037749992300755,0,0,1,0
0.6570782385156273,-1.0563230941268968,0,0,1,0
0.3089194847830524,0.7293770587513533,1,0,1,1
0.06752395754080309,0.8780929965966753,1,0,1,1
1.0103978825138253,-0.8765253415828954,0,0,1,0
-0.7708727295076224,0.649803164180494,1,0,0,0
1.0461348243236306,0.8066970842039989,1,0,1,0
-0.4294419542641984,0.32614600198220006,1,1,0,1
-0.7563048774018531,0.15113542502049201,1,1,0,0
0.7269772603548081,1.2787319954008858,1,0,1,0
-1.2145971438410865,0.42605859371518057,1,1,0,0
0.3345413970778712,0.9622914488943507,1,0,1,1
-1.1360769366157961,-0.3676439578211098,0,1,0,0
0.4113136996802519,1.1257372718916359,1,0,1,1
-0.5235267126641044,0.6116748290056004,1,1,0,1
-0.2289856296766775,-0.06882087746680601,0,1,0,1
-1.1529049952539236,0.7154581143913342,1,0,0,0
1.0724328426925136,0.8294766249022896,1,0,1,0
1.3446406983354129,-1.010179696185612,0,0,1,0
1.0374059048975224,0.2265018881606632,1,1,1,0
0.9835192669960636,0.5579358875896232,1,0,1,0
0.6279442859867017,0.8186302254754682,1,0,1,0
1.12886021571284,0.8463431352184663,1,0,1,0
0.882943120485268,-0.3162854428943167,0,1,1,0
-1.354875677067096,1.0871774581538587,1,0,0,0
-0.9369361064781888,0.7020846142320252,1,1,0,0
1.1008904909258526,-0.7268367997989547,0,0,1,0
1.0150525738210348,0.3700609211450845,1,0,1,0
-1.1856194518877636,0.35203603040891807,1,1,0,0
1.22153070771794,-0.12044679921093757,0,1,1,0
-0.29471865709307776,0.30651691539080667,1,1,0,1
-0.8200438568391686,-0.9201892270890757,0,0,0,0
-0.7091883284469976,0.1556607897731655,1,1,0,1
-0.5477357414711139,1.0643066166262354,1,0,0,0
-0.20412481029734164,0.24020474850930307,1,1,0,1
1.1359688450866468,-0.8963244228116077,0,0,1,0
-0.31941665022741594,1.0296381890076578,1,0,0,1
-0.2123970245895952,-0.4242489833626951,0,1,0,1
-0.812089558204369,-1.0503838813347688,0,0,0,0
0.18376326233685292,-0.6091249527438727,0,1,1,1
1.058558849231128,1.0009543845004425,1,0,1,0
0.3497966043848623,-0.7248748281399249,0,0,1,1
1.0202600551195702,-0.7666405749274188,0,0,1,0
-0.9638827771307258,-0.8584161896684153,0,0,0,0
0.02071663038653221,-1.0404043100371194,0,0,0,1
